18755,3333333,3072726,61.037,2.0E-4,2.0728339109570782E-4,187550000
18756,3333333,3072739,61.04,3.0E-4,2.0728833439965879E-4,187560000
18757,3333333,3072751,61.043,3.0E-4,2.0729327717652077E-4,187570000
18758,2500000,3072714,61.047,4.0E-4,2.0730355048512636E-4,187580000
18759,3333333,3072727,61.05,2.0E-4,2.07303161149315E-4,187590000
18760,3333333,3072740,61.053,2.0E-4,2.0730277185501065E-4,187600000
18761,3333333,3072752,61.056,0.0,2.0729172218964873E-4,187610000
18762,3333333,3072765,61.059,3.0E-4,2.0729666346871336E-4,187620000
18763,3333333,3072778,61.062,2.0E-4,2.072962745829558E-4,187630000
18764,3333333,3072791,61.065,3.0E-4,2.0730121509273075E-4,187640000
18765,3333333,3072804,61.068,2.0E-4,2.07300826005862E-4,187650000
18766,2500000,3072766,61.072,2.0E-4,2.073004369604604E-4,187660000
18767,3333333,3072779,61.075,1.0E-4,2.0729471945436139E-4,187670000
18768,3333333,3072792,61.078,1.0E-4,2.0728900255754477E-4,187680000
18769,3333333,3072804,61.081,2.0E-4,2.07288614204273E-4,187690000
18770,3333333,3072817,61.084,3.0E-4,2.0729355354288757E-4,187700000
18771,3333333,3072830,61.087,3.0E-4,2.0729849235522882E-4,187710000
18772,3333333,3072843,61.09,1.0E-4,2.0729277647560195E-4,187720000
18773,3333333,3072856,61.093,3.0E-4,2.0729771480317477E-4,187730000
18774,2500000,3072818,61.097,3.0E-4,2.0730265260466603E-4,187740000
18775,3333333,3072831,61.1,2.0E-4,2.073022636484687E-4,187750000
18776,3333333,3072844,61.103,2.0E-4,2.073018747337026E-4,187760000
18777,3333333,3072857,61.106,2.0E-4,2.0730148586036107E-4,187770000
18778,3333333,3072869,61.109,3.0E-4,2.0730642240920224E-4,187780000
18779,3333333,3072882,61.112,3.0E-4,2.073113584322914E-4,187790000
18780,3333333,3072895,61.115,2.0E-4,2.0731096911608094E-4,187800000
18781,3333333,3072908,61.118,1.0E-4,2.0730525531121878E-4,187810000
18782,3333333,3072920,61.121,2.0E-4,2.0730486636140986E-4,187820000
18783,2500000,3072883,61.125,2.0E-4,2.07304477453016E-4,187830000
18784,3333333,3072896,61.128,2.0E-4,2.0730408858603066E-4,187840000
18785,3333333,3072908,61.131,2.0E-4,2.0730369976044717E-4,187850000
18786,3333333,3072921,61.134,1.0E-4,2.0729798786330245E-4,187860000
18787,3333333,3072934,61.137,3.0E-4,2.073029222334593E-4,187870000
18788,3333333,3072947,61.14,2.0E-4,2.0730253353204174E-4,187880000
18789,2500000,3072909,61.144,3.0E-4,2.073074671350258E-4,187890000
18790,3333333,3072922,61.147,0.0,2.0729643427354975E-4,187900000
18791,3333333,3072935,61.15,1.0E-4,2.072907242829014E-4,187910000
18792,3333333,3072948,61.153,2.0E-4,2.0729033631332482E-4,187920000
18793,3333333,3072960,61.156,1.0E-4,2.0728462725482893E-4,187930000
18794,3333333,3072973,61.159,1.0E-4,2.0727891880387356E-4,187940000
18795,3333333,3072986,61.162,2.0E-4,2.0727853152434158E-4,187950000
18796,2500000,3072949,61.166,3.0E-4,2.0728346456692914E-4,187960000
